internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
5667,Crocodylus palustris,ANIMALIA,CHORDATA,CROCODYLIA,REPTILIA,CROCODYLIDAE,Crocodylus,palustris,,,,,"Lesson, 1831",
5671,Crocodylus siamensis,ANIMALIA,CHORDATA,CROCODYLIA,REPTILIA,CROCODYLIDAE,Crocodylus,siamensis,,,,,"Schneider, 1801","<p><span class=""datalabel"">The only known extant population of <em>C. siamensis</em> outside mainland Southeast Asia, located in East Kalimantan  Province (Indonesian Borneo), is genetically distinct and considered an ‘Evolutionarily Significant Unit’ (Gratten 2003).<br/></p><p></p>"
5672,Crocodylus mindorensis,ANIMALIA,CHORDATA,CROCODYLIA,REPTILIA,CROCODYLIDAE,Crocodylus,mindorensis,,,,,"Schmidt, 1935","The species was named by Schmidt in 1935 from specimens from Najuan Lake, Mindoro. The species has been considered a subspecies of <em>C. novaeguineae</em> but currently it is accorded full species status on the basis of unique morphology, distribution and genetic separation (see <a href=""http://reptile-database.reptarium.cz/species?genus=Crocodylus&amp;species=mindorensis"">Uetz <em>et al</em>. 2016</a>)."
56799,Craugastor obesus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,obesus,,,,,"(Barbour, 1928)",This species was previously included in the genus <em>Eleutherodactylus</em> (Crawford and Smith 2005). It was removed from synonymy of <em>Craugastor punctariolus</em> (Campbell and Savage 2000).
57125,Leptodactylus fallax,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,LEPTODACTYLIDAE,Leptodactylus,fallax,,,,,"Müller, 1926",
57204,Ctenophryne carpish,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Ctenophryne,carpish,,,,,"(Lehr, Rodriguez &amp; Cordova, 2002)",
57223,Oreobates pereger,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Oreobates,pereger,,,,,"(Lynch, 1975)",This species was included within <em>Oreobates</em> considering that it shares morphological characters with species of this genus (Hedges<em> et al.</em> 2008).
57327,Telmatobius brevipes,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,TELMATOBIIDAE,Telmatobius,brevipes,,,,,"Vellard, 1951",
57328,Telmatobius brevirostris,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,TELMATOBIIDAE,Telmatobius,brevirostris,,,,,"Vellard, 1955",<em>Telmatobius punctatus</em>&#160;was previously considered to be a subspecies of&#160;<em>Telmatobius brevirostris</em>; it was elevated to specific status by Lehr (2005) based on differences in morphological features and colour patterns.
57329,Telmatobius carrillae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,TELMATOBIIDAE,Telmatobius,carrillae,,,,,"Morales, 1988",There are questions around the taxonomy of this concept and it could comprise several cryptic species (E. Lehr and A. Catenazzi pers. comm. April 2017).
57330,Telmatobius ceiorum,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,TELMATOBIIDAE,Telmatobius,ceiorum,,,,,"Laurent, 1970",
57344,Telmatobius ignavus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,TELMATOBIIDAE,Telmatobius,ignavus,,,,,"Barbour &amp; Noble, 1920",
57345,Telmatobius intermedius,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,TELMATOBIIDAE,Telmatobius,intermedius,,,,,"Vellard, 1951",
57347,Telmatobius laticeps,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,TELMATOBIIDAE,Telmatobius,laticeps,,,,,"Laurent, 1977",
57348,Telmatobius latirostris,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,TELMATOBIIDAE,Telmatobius,latirostris,,,,,"Vellard, 1951","A specimen collected by J. Cadle in the 1980s (MHNSM 960) from Chorro Blanco in the province of Santa Cruz, was later assigned to this species."
57349,Telmatobius marmoratus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,TELMATOBIIDAE,Telmatobius,marmoratus,,,,,"(Duméril &amp; Bibron, 1841)",This species is a complex of more than one species.
57350,Telmatobius mayoloi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,TELMATOBIIDAE,Telmatobius,mayoloi,,,,,"Salas &amp; Sinsch, 1996",
57356,Telmatobius pisanoi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,TELMATOBIIDAE,Telmatobius,pisanoi,,,,,"Laurent, 1977",
57365,Telmatobius truebae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,TELMATOBIIDAE,Telmatobius,truebae,,,,,"Wiens, 1993",
57676,Anodonthyla nigrigularis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Anodonthyla,nigrigularis,,,,,"Glaw &amp; Vences, 1992",The northernmost part of its range has been attributed to <em>A. vallani</em> by Vences <em>et al.</em> (2010).
57677,Anodonthyla rouxae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Anodonthyla,rouxae,,,,,"Guibé, 1974",
57980,Probreviceps macrodactylus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BREVICIPITIDAE,Probreviceps,macrodactylus,,,,,"(Nieden, 1926)","We follow Poynton (2003b) and Channing and Howell (2006) in considering <em>Probreviceps rungwensis</em> to be distinct from <em>P. macrodactylus</em>. In addition, we follow Mkonyi <em>et al.</em> (2004) and Channing and Howell (2006) in considering <em>Probreviceps loveridgei</em> to be distinct from <em>P. macrodactylus</em>. Furthermore, molecular data suggest that there are more than one species under the <span style=""font-style: italic;"">P. macrodactylus</span> name (S. Loader pers. comm. June 2012)."
58176,Xenopus longipes,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PIPIDAE,Xenopus,longipes,,,,,"Loumont &amp; Kobel, 1991","Uniquely among vertebrates (except <em>Xenopus eysoole, X. kobeli </em>and<em> X. ruwenzoriensis</em>), this is a dodecaploid species, and it is therefore of considerable scientific interest. It was probably formed by both hybridization and polyploidization (Loumont and Kobel 1991)."
58746,Lithobates vibicarius,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Lithobates,vibicarius,,,,,"(Cope, 1894)",
58927,Raorchestes travancoricus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Raorchestes,travancoricus,,,,,"(Boulenger, 1891)",
59056,Ambystoma flavipiperatum,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,flavipiperatum,,,,,"Dixon, 1963",Allozyme data (Shaffer 1984) seem to confirm the original morphological description of this as a distinct species (Dixon 1963); mitochondrial DNA sequence data indicate a very close relationship to several Mexican populations of <em>Ambystoma velasci</em> (Shaffer and McKnight 1996).
59148,Bolitoglossa compacta,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,compacta,,,,,"Wake, Brame &amp; Duellman, 1973",
59236,Cryptotriton veraepacis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Cryptotriton,veraepacis,,,,,"(Lynch &amp; Wake, 1978)","Populations from Sierra de las Minas formerly included in <em>Cryptotriton veraepacis</em> represent a separate species, <em>C. sierraminensis</em> (Vásquez Almazán <em>et al.</em>  2009). The status of a population from Finca Vulcán which may represent  this species is currently under investigation (C. Vásquez Almazán pers.  comm. March 2011)."
5933,Cualac tessellatus,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,CYPRINODONTIDAE,Cualac,tessellatus,,,,,"Miller, 1956",
5952,Cumberlandia monodonta,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,MARGARITIFERIDAE,Cumberlandia,monodonta,,,,,"(Say, 1829)","This taxon, originally known as <em>Margaritifera monodonta,</em> was removed from the 1996 Red List but kept on the Mollusc SG database as Not Evaluated."
97357437,Cuora galbinifrons,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,GEOEMYDIDAE,Cuora,galbinifrons,,,,,"Bourret, 1940","<em>Cuora galbinifrons</em> previously included the taxa <em>bourreti</em> and <em>picturata</em> as subspecies; the latter two were elevated to full species rank by Stuart and Parham (2004) (though see Fritz <em>et al</em>. 2006 for dissenting perspective) and reconfirmed as full species by Spinks <em>et al</em>. (2012) and accepted by TTWG (2014).&#160;<em>Cuora serrata</em> is generally accepted to be a hybrid between <em>C. galbinifrons </em>and<em> C. mouhotii </em>(Parham <em>et al</em>. 2001, Shi <em>et al</em>. 2005).&#160;<em>Cuora hainanensis</em> (Li 1958), once considered a full species, later a <em>galbinifrons</em> subspecies, is now viewed as so similar to <em>C. galbinifrons</em> as to not require a separate designation (Stuart and Parham 2004). The common name in Vietnamese is&#160;Rua hop tran vang."
5,Aaadonta fuscozonata,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ENDODONTIDAE,Aaadonta,fuscozonata,,,,,"(Beddome, 1889)","Two subspecies have been described, namely: <span style=""font-style: italic;"">fuscozonata</span> s.str. and <span style=""font-style: italic;"">depressa</span> Solem 1976."
6004,Cyclanorbis elegans,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,TRIONYCHIDAE,Cyclanorbis,elegans,,,,,"(Gray, 1869)",
6009,Cycloderma frenatum,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,TRIONYCHIDAE,Cycloderma,frenatum,,,,,"Peters, 1854",
60225,Isurus paucus,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,LAMNIDAE,Isurus,paucus,,,,,"Guitart, 1966",
6032,Cyclura ricordii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,IGUANIDAE,Cyclura,ricordii,,,,,"(Duméril &amp; Bibron, 1837)",
6042,Cyclura cornuta,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,IGUANIDAE,Cyclura,cornuta,,,,,"(Bonnaterre, 1789)","Prior to 2000 three subspecies were commonly recognized: <em>Cyclura cornuta cornuta</em> from Dominican Republic and Haiti, <em>Cyclura cornuta stejnegeri</em> from Mona Island, Puerto Rico, and the extinct <em>Cyclura cornuta onchiopsis</em> from Navassa Island (Schwartz and Carey 1977). That taxonomy has subsequently been followed by some authors (for example, Malone <em>et al</em>. 2000, Pérez-Buitrago <em>et al</em>. 2007, and references therein). However, all three taxa are now recognized as species (ITWG 2016)."
6133,Cyprinella bocagrande,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Cyprinella,bocagrande,,,,,"(Chernoff &amp; Miller, 1982)",
6141,Cyprinella xanthicara,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Cyprinella,xanthicara,,,,,"(Minckley &amp; Lytle, 1969)",
6143,Cyprinella alvarezdelvillari,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Cyprinella,alvarezdelvillari,,,,,"Contreras-Balderas &amp; Lozano-Vilano, 1994",
6144,Cyprinodon alvarezi,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,CYPRINODONTIDAE,Cyprinodon,alvarezi,,,,,"Miller, 1976",
6145,Cyprinodon atrorus,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,CYPRINODONTIDAE,Cyprinodon,atrorus,,,,,"Miller, 1968",
6146,Cyprinodon beltrani,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,CYPRINODONTIDAE,Cyprinodon,beltrani,,,,,"Álvarez, 1949",
6147,Cyprinodon bifasciatus,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,CYPRINODONTIDAE,Cyprinodon,bifasciatus,,,,,"Miller, 1968",
6153,Cyprinodon fontinalis,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,CYPRINODONTIDAE,Cyprinodon,fontinalis,,,,,"Smith &amp; Miller, 1980",
6154,Cyprinodon labiosus,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,CYPRINODONTIDAE,Cyprinodon,labiosus,,,,,"Humphries &amp; Miller, 1981",
6155,Cyprinodon latifasciatus,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,CYPRINODONTIDAE,Cyprinodon,latifasciatus,,,,,"Garman, 1881",
6158,Cyprinodon maya,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,CYPRINODONTIDAE,Cyprinodon,maya,,,,,"Humphries &amp; Miller, 1981",
6159,Cyprinodon meeki,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,CYPRINODONTIDAE,Cyprinodon,meeki,,,,,"Miller, 1976",
6162,Cyprinodon pachycephalus,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,CYPRINODONTIDAE,Cyprinodon,pachycephalus,,,,,"Minckley &amp; Minckley, 1986 ",
6170,Cyprinodon verecundus,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,CYPRINODONTIDAE,Cyprinodon,verecundus,,,,,"Humphries, 1984",
6174,Cyprinodon longidorsalis,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,CYPRINODONTIDAE,Cyprinodon,longidorsalis,,,,,"Lozano-Vilano &amp; Contreras-Balderas, 1993",
6175,Cyprinodon veronicae,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,CYPRINODONTIDAE,Cyprinodon,veronicae,,,,,"Lozano-Vilano &amp; Contreras-Balderas, 1993",
6176,Cyprinodon inmemoriam,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,CYPRINODONTIDAE,Cyprinodon,inmemoriam,,,,,"Lozano-Vilano &amp; Contreras-Balderas, 1993",
6177,Cyprinodon ceciliae,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,CYPRINODONTIDAE,Cyprinodon,ceciliae,,,,,"Lozano-Vilano &amp; Contreras-Balderas, 1993",
61835,Telmatobius timens,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,TELMATOBIIDAE,Telmatobius,timens,,,,,"De la Riva, Aparicio &amp; Ríos, 2005","The biological identities of some of the Peruvian subpopulations need to be clarified (A. Catenazzi pers. comm. February 2014). Until such time, all subpopulations currently allocated to <em>Telmatobius timens</em> are encompassed in this assessment."
61849,Cophyla berara,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Cophyla,berara,,,,,"Vences, Andreone &amp; Glaw, 2005",
62197,Chasmistes liorus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CATOSTOMIDAE,Chasmistes,liorus,,,,,"Jordan, 1878","Original population in Utah Lake may be extinct. When numbers were low, <em>Chasmistes liorus</em> hybridized with <em>Catostomus ardens</em>, which apparently led to introgression of new characters into the population; now this form (described as a new subspecies, <em>Chasmistes liorus mictus</em>), is abundant, according to Miller and Smith (1981). Ongoing research may reveal if any unhybridized <em>Chasmistes liorus</em> remain. <br/> <br/><em>Catostomus fecundus</em> is an invalid taxon because it was based on hybrids between <em>Catostomus ardens</em> and <em>Chasmistes liorus</em>. <br/> <br/><em>Chasmistes </em>and <em>Deltistes </em>are closely related to the older, more diverse, widespread genus <em>Catostomus</em>; <em>Chasmistes </em>species are distinctive in having branched gill rakers and a terminal mouth (Scoppettone and Vinyard 1991). <br/><br/>Harris and Mayden (2001) used molecular data to examine phylogenetic relationships of major clades of Catostomidae. In all trees, <em>Scartomyzon </em>was paraphyletic and embedded in <em>Moxostoma</em>, and <em>Catostomus </em>was never recovered as monophyletic (<em>Xyrauchen </em>was embedded within <em>Catostomus</em>). They concluded that the phylogenetic relationships and taxonomic composition of taxa presently included in <em>Moxostoma </em>and <em>Scartomyzon </em>are in need of further study, as are the relationships and composition of the genera <em>Catostomus</em>, <em>Chasmistes</em>, <em>Deltistes </em>, and <em>Xyrauchen</em>, and the phylogenetic affinites of <em>Erimyzon </em>and <em>Minytrema</em>. <br/><br/>See Smith (1992) for a study of the phylogeny and biogeography of the Catostomidae."
62262,Epioblasma torulosa,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Epioblasma,torulosa,,,,,"(Rafinesque, 1820)","This species is comprised of several recognized forms (torulosa, gubernaculum, rangiana, and cincinnatiensis), but it is not clear whether these forms represent ecophenotypic variation, true subspecies, or a species complex. The entire species group exhibits considerable ecophenotypic variation. <em>Epioblasma</em> was formerly placed in the genera <span style=""font-style: italic;"">Unio</span>, <span style=""font-style: italic;"">Truncilla</span>, and <span style=""font-style: italic;"">Dysnomia </span>(Johnson 1978). <br/><br/>A list of synonyms for this species can be found on The MUSSEL project web site  (Graf and Cummings 2011)."
6229,Dalatias licha,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,DALATIIDAE,Dalatias,licha,,,,,"(Bonnaterre, 1788)",
63682,Abronia matudai,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Abronia,matudai,,,,,"(Hartweg &amp; Tihen, 1946)",
63841,Leptophis modestus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Leptophis,modestus,,,,,"(Günther, 1872)",
63949,Tantilla jani,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Tantilla,jani,,,,,"(Günther, 1895)",We follow Campbell (1998) in considering <i>Tantilla cuesta</i> to be a synonym of this species.
64302,Bothriechis aurifer,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Bothriechis,aurifer,,,,,"(Salvin, 1860)",
6624,Tampichthys dichromus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Tampichthys,dichromus,,,,,"(Hubbs &amp; Miller, 1977)",
6626,Tampichthys mandibularis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Tampichthys,mandibularis,,,,,"(Contreras-Balderas &amp; Verduzco-Martínez, 1977)",
6650,Diplommatina alata,ANIMALIA,MOLLUSCA,ARCHITAENIOGLOSSA,GASTROPODA,DIPLOMMATINIDAE,Diplommatina,alata,,,,,"(Crosse, 1866)",
6651,Diplommatina aurea,ANIMALIA,MOLLUSCA,ARCHITAENIOGLOSSA,GASTROPODA,DIPLOMMATINIDAE,Diplommatina,aurea,,,,,"Beddome, 1889",
6652,Diplommatina gibboni,ANIMALIA,MOLLUSCA,ARCHITAENIOGLOSSA,GASTROPODA,DIPLOMMATINIDAE,Diplommatina,gibboni,,,,,"Beddome, 1889",
6654,Diplommatina inflatula,ANIMALIA,MOLLUSCA,ARCHITAENIOGLOSSA,GASTROPODA,DIPLOMMATINIDAE,Diplommatina,inflatula,,,,,"(Crosse, 1866)",
6657,Diplommatina pyramis,ANIMALIA,MOLLUSCA,ARCHITAENIOGLOSSA,GASTROPODA,DIPLOMMATINIDAE,Diplommatina,pyramis,,,,,,
6658,Diplommatina ringens,ANIMALIA,MOLLUSCA,ARCHITAENIOGLOSSA,GASTROPODA,DIPLOMMATINIDAE,Diplommatina,ringens,,,,,"(Crosse, 1866)",
6659,Diplommatina crassilabris,ANIMALIA,MOLLUSCA,ARCHITAENIOGLOSSA,GASTROPODA,DIPLOMMATINIDAE,Diplommatina,crassilabris,,,,,"Beddome, 1889",
6,Aaadonta irregularis,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ENDODONTIDAE,Aaadonta,irregularis,,,,,"Semper, 1874",
7582,Elimia ampla,ANIMALIA,MOLLUSCA,SORBEOCONCHA,GASTROPODA,PLEUROCERIDAE,Elimia,ampla,,,,,"(Anthony, 1854)",
7589,Elimia clausa,ANIMALIA,MOLLUSCA,SORBEOCONCHA,GASTROPODA,PLEUROCERIDAE,Elimia,clausa,,,,,"(Lea, 1861)",
7590,Elimia fusiformis,ANIMALIA,MOLLUSCA,SORBEOCONCHA,GASTROPODA,PLEUROCERIDAE,Elimia,fusiformis,,,,,"(Lea, 1861)",
7593,Elimia jonesi,ANIMALIA,MOLLUSCA,SORBEOCONCHA,GASTROPODA,PLEUROCERIDAE,Elimia,jonesi,,,,,"(Goodrich, 1936)",
7595,Elimia pilsbryi,ANIMALIA,MOLLUSCA,SORBEOCONCHA,GASTROPODA,PLEUROCERIDAE,Elimia,pilsbryi,,,,,"(Goodrich, 1927)","This has been recognised as a subspecies of <i>Elimia catonaria</i>.  But is in AFS list.  A. Bogan comments that other subspecies are also present:  <i>E. pastelli</i> (Lea, 1858)."
7598,Elimia varians,ANIMALIA,MOLLUSCA,SORBEOCONCHA,GASTROPODA,PLEUROCERIDAE,Elimia,varians,,,,,"(I. Lea, 1861)","A. Bogan notes that TNC lists this species of uncertain taxonomic status. In fact, it has been suggested that this species together with <span class=""copy""><em>Elimia cahawbensis</em>, <em>Elimia annettae</em><em></em> and <em>Elimia pupoides</em> may represent a single variable species with a cline from headwaters to large riverrs, instead of four distinct species (Bogan and Pierson 1993). In this assessment, however, we stick with the current published taxonomic status of a distinct species."
75,Acanthochelys pallidipectoris,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELIDAE,Acanthochelys,pallidipectoris,,,,,"(Freiberg, 1945)",
7602,Elimia bellula,ANIMALIA,MOLLUSCA,SORBEOCONCHA,GASTROPODA,PLEUROCERIDAE,Elimia,bellula,,,,,"Lea, 1861",
7631,Elliptio nigella,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Elliptio,nigella,,,,,"(I. Lea, 1852)",
7633,Elliptio spinosa,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Elliptio,spinosa,,,,,"(Lea, 1836)",
7652,Elliptoideus sloatianus,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Elliptoideus,sloatianus,,,,,"(I. Lea, 1840)",
773,Alasmidonta arcula,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Alasmidonta,arcula,,,,,"Lea, 1838",
774,Alasmidonta atropurpurea,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Alasmidonta,atropurpurea,,,,,"(I. Lea, 1838)",
776,Alasmidonta raveneliana,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Alasmidonta,raveneliana,,,,,"Lea, 1834",
7866,Epioblasma capsaeformis,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Epioblasma,capsaeformis,,,,,"(Lea, 1834)",
7877,Epioblasma othcaloogensis,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Epioblasma,othcaloogensis,,,,,"(I. Lea, 1857)",
7,Aaadonta kinlochi,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ENDODONTIDAE,Aaadonta,kinlochi,,,,,"Solem, 1976","<p>During recent surveys in Palau, the single specimen found was larger in shell diameter than the paratypes in the Bishop Museum (Honolulu, Hawaii) with which it was compared. Nonetheless, the shell sculpture of the specimen suggests placement in <em>Aaadonta kinlochi</em> and is treated as such in this assessment.</span></p>"
8109,Etheostoma australe,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,PERCIDAE,Etheostoma,australe,,,,,"Jordan, 1889",
8431,Evarra bustamantei,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Evarra,bustamantei,,,,,"Navarro, 1955",
8432,Evarra eigenmanni,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Evarra,eigenmanni,,,,,"Woolman, 1894",
8433,Evarra tlahuacensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Evarra,tlahuacensis,,,,,"Meek, 1902",
867,Alligator sinensis,ANIMALIA,CHORDATA,CROCODYLIA,REPTILIA,ALLIGATORIDAE,Alligator,sinensis,,,,,"Fauvel, 1879",
8708,Fundulus lima,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,FUNDULIDAE,Fundulus,lima,,,,,"Vaillant, 1894",
8773,Fusconaia cuneolus,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Fusconaia,cuneolus,,,,,"(Lea, 1840)",
8775,Fusconaia subrotunda,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Fusconaia,subrotunda,,,,,"(Lea, 1831)",
8778,Fusconaia cor,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Fusconaia,cor,,,,,"(Conrad, 1834)",
8780,Fusconaia lananensis,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Fusconaia,lananensis,,,,,"(Frierson, 1901)",
8812,Galaxias gracilis,ANIMALIA,CHORDATA,OSMERIFORMES,ACTINOPTERYGII,GALAXIIDAE,Galaxias,gracilis,,,,,"McDowall, 1967",
8813,Galaxias postvectis,ANIMALIA,CHORDATA,OSMERIFORMES,ACTINOPTERYGII,GALAXIIDAE,Galaxias,postvectis,,,,,"Clarke, 1899",
8817,Galaxias argenteus,ANIMALIA,CHORDATA,OSMERIFORMES,ACTINOPTERYGII,GALAXIIDAE,Galaxias,argenteus,,,,,"(Gmelin, 1789)",
881,Allotoca maculata,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,GOODEIDAE,Allotoca,maculata,,,,,"Smith &amp; Miller, 1980","The Holotype of this species was collected by Robert R. Miller and J. Fitzsimons in the Laguna Magdalena in February 1970, Paratopoytpes were added from maintained and raised fish fom the same collection from the University in Michigan, Ann Arbor. Paratypes go back to a collection of Charles Turner from the Hacienda San Sebastián in 1939. All these collection sites belong to the endorheic Laguna Magdalena basin and hence to the Laguna Magdalena subpopulation. Fish E of San Marcos&#160; from the Río San Marcos (Canal del Bajío) are part of the Río Ameca fish fauna and belong therefore to a different subpopulation, the Río San Marcos subpopulation. This subpopulation might go back to a quite recent stream capture."
8889,Gambusia eurystoma,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,POECILIIDAE,Gambusia,eurystoma,,,,,"Miller, 1975",
8893,Gambusia hurtadoi,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,POECILIIDAE,Gambusia,hurtadoi,,,,,"Hubbs &amp; Springer, 1957",
8894,Gambusia longispinis,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,POECILIIDAE,Gambusia,longispinis,,,,,"Minckley, 1962",
8898,Gambusia krumholzi,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,POECILIIDAE,Gambusia,krumholzi,,,,,"Minckley, 1963","<p><em>Gambusia clarkhubbsi</em> (Edwards <em>et al.&#160;</em>2003) that occurs in San Felipe and Sycamore creeks in Texas has been proposed as a junior synonym of <em>G. krumholzi</em> based on genetic evidence (Echelle <em>et al</em>. 2013). This change has received support from the Texas Parks and Wildlife Department (Hahn 2017, Cohen <em>et al</em>. 2018). However, <em>G. clarkhubbsi</em> is still considered a valid species by Eschmeyer <em>et al</em>. (2018) and within the Integrated Taxonomy Information System (ITIS 2018). Acceptance of these systematic changes would result in a larger Extent of Occurrence (EOO), Area of Occupancy (AOO), number of locations, and number of subpopulations than is currently recognized, warranting reassessment of <em>G. krumholzi</em>. </p>"
