internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
21247820,Bertia cambojiensis,"Bertia cambodjiensis (Reeve, 1860) [orth. error]",Bertia,cambodjiensis,"(Reeve, 1860) [orth. error]",,
1087,Neamblysomus gunningi,"Amblysomus gunningi (Broom, 1908)",Amblysomus,gunningi,"(Broom, 1908)",,
1089,Neamblysomus julianae,"Amblysomus julianae Meester, 1972",Amblysomus,julianae,"Meester, 1972",,
40596,Carpitalpa arendsi,"Chlorotalpa arendsi Lundholm, 1955",Chlorotalpa,arendsi,"Lundholm, 1955",,
39307,Hadramphus tuberculatus,"Lyperobius tuberculatus Pascoe, 1877",Lyperobius,tuberculatus,"Pascoe, 1877",,
39307,Hadramphus tuberculatus,"Karocolens tuberculatus (Pascoe, 1877)",Karocolens,tuberculatus,"(Pascoe, 1877)",,
15144,Oodemas laysanensis,"Oedemasylus laysanensis Fullaway, 1914",Oedemasylus,laysanensis,"Fullaway, 1914",,
17902,Polposipus herculeanus,Pulposipes herculenaus Solier,Pulposipes,herculenaus,Solier,,
11073,Labidura herculeana,"Labidura loveridgei Zeuner, 1962",Labidura,loveridgei,"Zeuner, 1962",,
40728,Tasmanophlebi lacuscoerulei,"Tasmanophlebia lacus-coerulei Tillyard, 1933 [orth. error]",Tasmanophlebia,lacus-coerulei,"Tillyard, 1933 [orth. error]",,
4410,Megachile pluto,"Chalcidoma pluto (Smith, 1860)",Chalcidoma,pluto,"(Smith, 1860)",,
4410,Megachile pluto,"Chalicodoma pluto (Smith, 1860)",Chalicodoma,pluto,"(Smith, 1860)",,
6852,Dryococelus australis,"Karabidion australe Montrouzier, 1855",Karabidion,australe,"Montrouzier, 1855",,
6852,Dryococelus australis,"Eubulides spuria Kirby, 1904",Eubulides,spuria,"Kirby, 1904",,
1783,Antiponemertes allisonae,"Geonemertes  allisonae  Moore, 1973 ",Geonemertes ,allisonae ,"Moore, 1973 ",,
15968,Prosadenoporus agricola,"Pantinonemertes agricola (Willemoes-Suhm, 1874)",Pantinonemertes,agricola,"(Willemoes-Suhm, 1874)",,
196784,Chiromachus ochropus,"Ischnurus ochropus Koch, 1837",Ischnurus,ochropus,"Koch, 1837",,
2621,Bathygobius burtoni,"Gobius  burtoni O'Shaughnessy, 1875",Gobius ,burtoni,"O'Shaughnessy, 1875",,
21131962,Girella zonata,"Girella  stuebeli Troschel, 1866",Girella ,stuebeli,"Troschel, 1866",,
12427,Lutrogale perspicillata,"Lutra perspicillata I. Geoffroy Saint-Hilaire, 1826",Lutra,perspicillata,"I. Geoffroy Saint-Hilaire, 1826",,
12305,Lontra provocax,"Lutra provocax Thomas, 1908",Lutra,provocax,"Thomas, 1908",,
18711,Pteronura brasiliensis,"Mustela brasilinensis Gmelin, 1788",Mustela,brasilinensis,"Gmelin, 1788",,
18711,Pteronura brasiliensis,"Pteronura sambachii Gray, 1837",Pteronura,sambachii,"Gray, 1837",,
44166,Aonyx cinereus,"Lutra cinerea Illiger, 1815",Lutra,cinerea,"Illiger, 1815",,
44166,Aonyx cinereus,"Aonyx cinerea (Illiger, 1815) [orth. error]",Aonyx,cinerea,"(Illiger, 1815) [orth. error]",,
44166,Aonyx cinereus,"Amblonyx cinereus (Illiger, 1815)",Amblonyx,cinereus,"(Illiger, 1815)",,
7750,Enhydra lutris,"Mustela lutra Linnaeus, 1758",Mustela,lutra,"Linnaeus, 1758",,
6265,Dasyuroides byrnei,"Dasycercus byrnei (Spencer, 1896)",Dasycercus,byrnei,"(Spencer, 1896)",,
16889,Phascogale pirata,"Phascogale tapoatafa (Thomas, 1904)",Phascogale,tapoatafa,"(Thomas, 1904)",,
16889,Phascogale pirata,"Phascogale tapoatafa (Thomas, 1904) ssp. pirata",Phascogale,tapoatafa,"(Thomas, 1904)",subspecies,
16138,Parantechinus apicalis,"Phascogale apicalis Gray, 1842",Phascogale,apicalis,"Gray, 1842",,
6296,Dasyurus viverrinus,"Satanellus viverrinus (Shaw, 1800)",Satanellus,viverrinus,"(Shaw, 1800)",,
6296,Dasyurus viverrinus,"Didelphis viverrina Shaw, 1800",Didelphis,viverrina,"Shaw, 1800",,
6295,Dasyurus hallucatus,"Satanellus hallucatus (Gould, 1842)",Satanellus,hallucatus,"(Gould, 1842)",,
20293,Sminthopsis psammophila,"Antechinomys psammophila (Spencer, 1895)",Antechinomys,psammophila,"(Spencer, 1895)",,
21866,Thylacinus cynocephalus,"Didelphis cynocephala Harris, 1808",Didelphis,cynocephala,"Harris, 1808",,
40637,Ailurops ursinus,"Phalanger ursinus (Temminck, 1824)",Phalanger,ursinus,"(Temminck, 1824)",,
11171,Lagostrophus fasciatus,"Kangurus fasciatus Péron & Lesueur, 1807",Kangurus,fasciatus,"Péron & Lesueur, 1807",,
6434,Dendrolagus ursinus,"Dendrolagus leucogenys Matschie, 1916",Dendrolagus,leucogenys,"Matschie, 1916",,
6429,Dendrolagus goodfellowi,"Dendrolagus shawmayeri Rothschild & Dollman, 1936",Dendrolagus,shawmayeri,"Rothschild & Dollman, 1936",,
6429,Dendrolagus goodfellowi,"Dendrolagus buergersi Matschie, 1912",Dendrolagus,buergersi,"Matschie, 1912",,
15330,Onychogalea fraenata,"Macropus fraenatus Gould, 1841",Macropus,fraenatus,"Gould, 1841",,
21874,Thylogale browni,"Macropus keysseri Förster & Rothschild, 1914",Macropus,keysseri,"Förster & Rothschild, 1914",,
21874,Thylogale browni,"Macropus lugens Alston, 1877",Macropus,lugens,"Alston, 1877",,
21874,Thylogale browni,"Thylogale lauterbachi Matschie, 1916",Thylogale,lauterbachi,"Matschie, 1916",,
21874,Thylogale browni,"Macropus tibol Miklouho-Maclay, 1885",Macropus,tibol,"Miklouho-Maclay, 1885",,
21870,Thylogale brunii,"Macropus jukesii Miklouho-Maclay, 1884",Macropus,jukesii,"Miklouho-Maclay, 1884",,
21870,Thylogale brunii,"Macropus gracilis Miklouho-Maclay, 1884",Macropus,gracilis,"Miklouho-Maclay, 1884",,
16892,Phascolarctos cinereus,"Lipurus cinereus Goldfuss, 1817",Lipurus,cinereus,"Goldfuss, 1817",,
18107,Potorous gilbertii,"Potorous tridactylus ssp. gilbertii (Gould, 1841)",Potorous,tridactylus,,subspecies,"(Gould, 1841)"
40641,Pseudochirulus schlegeli,"Pseudochirulus schlegeli (Jentink, 1884)",Pseudochirulus,schlegeli,"(Jentink, 1884)",,
40579,Petauroides volans,"Didelphis volans Kerr, 1792",Didelphis,volans,"Kerr, 1792",,
23179,Zaglossus bruijnii,"Zaglossus bruijni (Peters & Doria, 1876) [orth. error]",Zaglossus,bruijni,"(Peters & Doria, 1876) [orth. error]",,
12650,Macrotis lagotis,"Perameles lagotis Reid, 1837",Perameles,lagotis,"Reid, 1837",,
19533,Rhinolophus cognatus,"Rhinolophus famulus Andersen, 1918",Rhinolophus,famulus,"Andersen, 1918",,
136610,Pteronotus paraguanensis,"Pteronotus parnellii ssp. paraguanensis Linares & Ojasti, 1974",Pteronotus,parnellii,,subspecies,"Linares & Ojasti, 1974"
139,Acerodon jubatus,"Acerodon lucifer Elliot, 1896",Acerodon,lucifer,"Elliot, 1896",,
88088852,Chilonatalus micropus,"Natalus micropus Dobson, 1880",Natalus,micropus,"Dobson, 1880",,
136820,Neoromicia malagasyensis,"Eptesicus somalicus ssp. malagasyensis Peterson, Eger & Mitchell, 1995",Eptesicus,somalicus,,subspecies,"Peterson, Eger & Mitchell, 1995"
136820,Neoromicia malagasyensis,"Eptesicus malagasyensis Peterson, Eger &amp; Mitchell, 1995",Eptesicus,malagasyensis,"Peterson, Eger &amp; Mitchell, 1995",,
136820,Neoromicia malagasyensis,"Neoromicia somalicus ssp. malagasyensis (Peterson, Eger & Mitchell, 1995)",Neoromicia,somalicus,,subspecies,"(Peterson, Eger & Mitchell, 1995)"
40025,Paratriaenops auritus,"Triaenops auritus Grandidier, 1912",Triaenops,auritus,"Grandidier, 1912",,
14209,Myotis vivesi,"Pizonyx vivesi (Ménègaux, 1901)",Pizonyx,vivesi,"(Ménègaux, 1901)",,
99688187,Pteropus chrysoproctus,"Pteropus argentatus Gray, 1844",Pteropus,argentatus,"Gray, 1844",,
18719,Pteropus caniceps,"Pteropus caniceps ssp. dobsoni Andersen, 1908",Pteropus,caniceps,,subspecies,"Andersen, 1908"
18732,Pteropus livingstonii,Pteropus livingstonei Andersen 1912,Pteropus,livingstonei,Andersen 1912,,
71733227,Mormopterus acetabulosus,"Vespertilio acetabulosus Hermann, 1804",Vespertilio,acetabulosus,"Hermann, 1804",,
18755,Pteropus rodricensis,"Pteropus mascarinus Mason, 1907",Pteropus,mascarinus,"Mason, 1907",,
10131,Hipposideros durgadasi,"Hipposideros cineraceus Khajuria, 1970 ssp. durgadasi",Hipposideros,cineraceus,"Khajuria, 1970",subspecies,
17366,Perimyotis subflavus,"Pipistrellus subflavus (F. Cuvier, 1832)",Pipistrellus,subflavus,"(F. Cuvier, 1832)",,
11697,Leptonycteris nivalis,"Ischnoglossa nivalis Saussure, 1860",Ischnoglossa,nivalis,"Saussure, 1860",,
40775,Arielulus cuprosus,"Pipistrellus cuprosus Hill & Francis, 1984",Pipistrellus,cuprosus,"Hill & Francis, 1984",,
44703,Muntiacus vuquangensis,"Megamuntiacus vuquangensis Do Tuoc, Vu Van Dung, Dawson, Arctander & Mackinnon, 1994",Megamuntiacus,vuquangensis,"Do Tuoc, Vu Van Dung, Dawson, Arctander & Mackinnon, 1994",,
41023,Mazama bororo,Mazama sp. nov.,Mazama,sp. nov.,,subspecies,
2446,Axis calamianensis,"Cervus calamianensis Heude, 1888",Cervus,calamianensis,"Heude, 1888",,
2446,Axis calamianensis,"Axis porcinus ssp. calamianensis (Heude, 1888)",Axis,porcinus,,subspecies,"(Heude, 1888)"
2446,Axis calamianensis,"Hyelaphus calamianensis (Heude, 1888)",Hyelaphus,calamianensis,"(Heude, 1888)",,
41789,Rusa timorensis,"Cervus timorensis de Blainville, 1822",Cervus,timorensis,"de Blainville, 1822",,
41789,Rusa timorensis,"Cervus russa Muller & Schlegel, 1845",Cervus,russa,"Muller & Schlegel, 1845",,
41789,Rusa timorensis,"Cervus moluccensis Quoy & Gaimard, 1830",Cervus,moluccensis,"Quoy & Gaimard, 1830",,
41789,Rusa timorensis,"Cervus tavistocki Lydekker, 1900",Cervus,tavistocki,"Lydekker, 1900",,
41789,Rusa timorensis,"Cervus tunjuc Horsfield, 1830 [<i>nomen nudum</i>]",Cervus,tunjuc,"Horsfield, 1830 [<i>nomen nudum</i>]",,
41789,Rusa timorensis,"Cervus lepidus Sundevall, 1846",Cervus,lepidus,"Sundevall, 1846",,
41789,Rusa timorensis,"Cervus celebensis Rorig, 1896",Cervus,celebensis,"Rorig, 1896",,
41789,Rusa timorensis,"Cervus peronii Cuvier, 1825",Cervus,peronii,"Cuvier, 1825",,
41789,Rusa timorensis,"Cervus hippelaphus G.Q. Cuvier, 1825 [preoccupied)]",Cervus,hippelaphus,"G.Q. Cuvier, 1825 [preoccupied)]",,
41789,Rusa timorensis,"Cervus timorensis ssp. rusa Muller & Schlegel, 1845",Cervus,timorensis,,subspecies,"Muller & Schlegel, 1845"
13924,Muntiacus crinifrons,"Cervulus crinifrons Sclater, 1885",Cervulus,crinifrons,"Sclater, 1885",,
2828,Blastocerus dichotomus,"Cervus dichotomus Illiger, 1815",Cervus,dichotomus,"Illiger, 1815",,
10329,Hydropotes inermis,"Hydropotes kreyenbergi Hilzheimer, 1905",Hydropotes,kreyenbergi,"Hilzheimer, 1905",,
10329,Hydropotes inermis,"Hydropotes affinis Brooke, 1872",Hydropotes,affinis,"Brooke, 1872",,
10329,Hydropotes inermis,"Hydropotes argyropus Heude, 1884",Hydropotes,argyropus,"Heude, 1884",,
4265,Rucervus eldii,"Cervus eldii M'Clelland, 1842",Cervus,eldii,"M'Clelland, 1842",,
4265,Rucervus eldii,"Panolia eldii (M'Clelland, 1842)",Panolia,eldii,"(M'Clelland, 1842)",,
29742,Rangifer tarandus,"Cervus tarandus Linnaeus, 1758",Cervus,tarandus,"Linnaeus, 1758",,
4257,Rucervus duvaucelii,"Cervus duvaucelii G. Cuvier, 1823",Cervus,duvaucelii,"G. Cuvier, 1823",,
4274,Rusa marianna,"Cervus mariannus Desmarest, 1822",Cervus,mariannus,"Desmarest, 1822",,
4273,Rusa alfredi,"Cervus alfredi (Sclater, 1870)",Cervus,alfredi,"(Sclater, 1870)",,
13703,Monodelphis unistriata,"Didelphys unistriata Wagner, 1842",Didelphys,unistriata,"Wagner, 1842",,
13703,Monodelphis unistriata,"Monodelphis unistriatus (Wagner, 1842) [orth. error]",Monodelphis,unistriatus,"(Wagner, 1842) [orth. error]",,
136244,Marmosa phaea,"Micoureus phaeus (O. Thomas, 1899)",Micoureus,phaeus,"(O. Thomas, 1899)",,
136244,Marmosa phaea,"Marmosa phaeus O thomas, 1899 [orth. error]",Marmosa,phaeus,"O thomas, 1899 [orth. error]",,
41320,Cryptonanus ignitus,"Gracilinanus ignitus Díaz, Flores & Barquez, 2002",Gracilinanus,ignitus,"Díaz, Flores & Barquez, 2002",,
9003,Geocapromys thoracatus,"Capromys brachyurus ssp. thoractus True, 1888",Capromys,brachyurus,,subspecies,"True, 1888"
14256,Mysateles melanurus,"Capromys melanurus Poey, 1865",Capromys,melanurus,"Poey, 1865",,
14256,Mysateles melanurus,"Mesocapromys melanurus (Poey, 1865)",Mesocapromys,melanurus,"(Poey, 1865)",,
17462,Plagiodontia ipnaeum,"Plagiodontia velozi Rimoli, 1976",Plagiodontia,velozi,"Rimoli, 1976",,
4651,Chinchilla chinchilla,"Chinchilla brevicaudata Waterhouse, 1848",Chinchilla,brevicaudata,"Waterhouse, 1848",,
4651,Chinchilla chinchilla,"Chinchilla brevicauda Waterhouse, 1848",Chinchilla,brevicauda,"Waterhouse, 1848",,
6978,Phyllomys brasiliensis,"Echimys brasiliensis (Lund, 1840)",Echimys,brasiliensis,"(Lund, 1840)",,
6990,Phyllomys unicolor,"Echimys unicolor (Wagner, 1842)",Echimys,unicolor,"(Wagner, 1842)",,
6989,Phyllomys thomasi,"Echimys thomasi (Ihering, 1871)",Echimys,thomasi,"(Ihering, 1871)",,
6664,Santamartamys rufodorsalis,"Diplomys rufodorsalis J.A. Allen, 1899",Diplomys,rufodorsalis,"J.A. Allen, 1899",,
6985,Callistomys pictus,"Isothrix picta Pictet, 1841",Isothrix,picta,"Pictet, 1841",,
6985,Callistomys pictus,"Echimys pictus (Pictet, 1841)",Echimys,pictus,"(Pictet, 1841)",,
42591,Heterogeomys lanius,"Orthogeomys lanius (Elliot, 1905)",Orthogeomys,lanius,"(Elliot, 1905)",,
16631,Perognathus alticola,"Perognathus alticolus Rhoads, 1894 [orth. error]",Perognathus,alticolus,"Rhoads, 1894 [orth. error]",,
12077,Heteromys spectabilis,"Liomys spectabilis Genoways, 1971",Liomys,spectabilis,"Genoways, 1971",,
14262,Mystromys albicaudatus,"Otomys albicaudatus A. Smith, 1834",Otomys,albicaudatus,"A. Smith, 1834",,
16737,Petinomys lugens,"Sciuropterus lugens Thomas, 1895",Sciuropterus,lugens,"Thomas, 1895",,
18703,Pteromyscus pulverulentus,"Sciuropterus pulverulentus Günther, 1873",Sciuropterus,pulverulentus,"Günther, 1873",,
12832,Marmota sibirica,"Marmota sibirica (Dybowski, 1922) ssp. dahurica",Marmota,sibirica,"(Dybowski, 1922)",subspecies,
12832,Marmota sibirica,"Marmota sibirica Bannikov & Skalon, 1949 ssp. caliginosus",Marmota,sibirica,"Bannikov & Skalon, 1949",subspecies,
8700,Funambulus layardi,"Tamoides layardi Phillips, 1935 ssp. layardi",Tamoides,layardi,"Phillips, 1935",subspecies,
8700,Funambulus layardi,"Sciurus layardi Blyth, 1849",Sciurus,layardi,"Blyth, 1849",,
8700,Funambulus layardi,"Funambulus layardi Robinson, 1917",Funambulus,layardi,"Robinson, 1917",,
8700,Funambulus layardi,"Tamoides layardi Phillips, 1935 ssp. signatus",Tamoides,layardi,"Phillips, 1935",subspecies,
20489,Xerospermophilus perotensis,"Spermophilus perotensis Merriam, 1893",Spermophilus,perotensis,"Merriam, 1893",,
21355,Neotamias palmeri,"Eutamias palmeri Merriam, 1897",Eutamias,palmeri,"Merriam, 1897",,
21355,Neotamias palmeri,"Tamias palmeri (Merriam, 1897)",Tamias,palmeri,"(Merriam, 1897)",,
136299,Cryptotis merus,"Cryptotis mera Goldman, 1912",Cryptotis,mera,"Goldman, 1912",,
5766,Cryptotis magna,"Cryptotis  magnus (Merriam, 1895) [orth. err.]",Cryptotis ,magnus,"(Merriam, 1895) [orth. err.]",,
20391,Sorex pribilofensis,"Sorex hydrodromus Dobson, 1889",Sorex,hydrodromus,"Dobson, 1889",,
14563,Mogera uchidai,"Nesoscaptor uchidai Abe, Shiraishi & Arai, 1991",Nesoscaptor,uchidai,"Abe, Shiraishi & Arai, 1991",,
10588,Neohylomys hainanensis,"Hylomys hainanensis (Shaw & Wong, 1959)",Hylomys,hainanensis,"(Shaw & Wong, 1959)",,
20320,Atopogale cubana,"Solenodon cubanus Peters, 1861",Solenodon,cubanus,"Peters, 1861",,
20320,Atopogale cubana,"Atopogale cubanus (Peters, 1861) [orth. error]",Atopogale,cubanus,"(Peters, 1861) [orth. error]",,
15591,Handleyomys chapmani,"Oryzomys chapmani Thomas, 1898",Oryzomys,chapmani,"Thomas, 1898",,
15597,Mindomys hammondi,"Oryzomys hammondi (Thomas, 1913)",Oryzomys,hammondi,"(Thomas, 1913)",,
15595,Aegialomys galapagoensis,"Oryzomys galapagoensis (Waterhouse, 1839)",Oryzomys,galapagoensis,"(Waterhouse, 1839)",,
15595,Aegialomys galapagoensis,"Oryzomys bauri Allen, 1892",Oryzomys,bauri,"Allen, 1892",,
13048,Melanomys zunigae,"Oryzomys zunigae Sanborn, 1949",Oryzomys,zunigae,"Sanborn, 1949",,
40768,Geoxus annectens,"Pearsonomys annectens Patterson, 1992",Pearsonomys,annectens,"Patterson, 1992",,
115591937,Sigmodon alleni,"Sigmodon planifrons Nelson &amp; Goldman, 1933",Sigmodon,planifrons,"Nelson &amp; Goldman, 1933",,
115591937,Sigmodon alleni,"Sigmodon vulcani Allen, 1906",Sigmodon,vulcani,"Allen, 1906",,
18305,Proedromys bedfordi,"Microtus bedfordi (Thomas, 1911)",Microtus,bedfordi,"(Thomas, 1911)",,
741,Neomicroxus latebricola,"Microxus latebricola Anthony, 1924",Microxus,latebricola,"Anthony, 1924",,
741,Neomicroxus latebricola,"Akodon latebricola (Anthony, 1924)",Akodon,latebricola,"(Anthony, 1924)",,
11062,Gyldenstolpia fronto,"Kunsia fronto (Winge, 1887)",Kunsia,fronto,"(Winge, 1887)",,
18549,Pseudomys fieldi,"Pseudomys praeconis Thomas, 1910",Pseudomys,praeconis,"Thomas, 1910",,
13961,Mus fernandoni,"Leggadilla fernandoni Phillips, 1932",Leggadilla,fernandoni,"Phillips, 1932",,
21973,Tokudaia osimensis,"Rattus jerdoni ssp. osimensis Abe, 1933",Rattus,jerdoni,,subspecies,"Abe, 1933"
9618,Hadromys humei,"Mus humei Thomas, 1886",Mus,humei,"Thomas, 1886",,
21703,Thamnomys kempi,"Thamnomys major Hatt, 1934",Thamnomys,major,"Hatt, 1934",,
5414,Coryphomys buehleri,"Coryphomys buhleri Schaub, 1937 [orth. error]",Coryphomys,buhleri,"Schaub, 1937 [orth. error]",,
5514,Cremnomys elvira,"Rattus elvira Ellerman, 1947",Rattus,elvira,"Ellerman, 1947",,
20336,Solomys sapientis,"Uromys sapientis Thomas, 1902",Uromys,sapientis,"Thomas, 1902",,
20759,Rattus richardsoni,"Stenomys richardsoni (Tate, 1949)",Stenomys,richardsoni,"(Tate, 1949)",,
19344,Rattus macleari,"Mus macleari Thomas, 1887",Mus,macleari,"Thomas, 1887",,
19351,Rattus nativitatis,"Mus nativitatis Thomas, 1889",Mus,nativitatis,"Thomas, 1889",,
19325,Rattus burrus,"Mus burrulus Miller, 1902",Mus,burrulus,"Miller, 1902",,
19325,Rattus burrus,"Mus burrescens Miller, 1902",Mus,burrescens,"Miller, 1902",,
19325,Rattus burrus,"Mus burrus Miller, 1902",Mus,burrus,"Miller, 1902",,
20757,Nesoromys ceramicus,"Stenomys ceramicus (Thomas, 1920)",Stenomys,ceramicus,"(Thomas, 1920)",,
5223,Conilurus albipes,"Hapalotis albipes Lichtenstein, 1829",Hapalotis,albipes,"Lichtenstein, 1829",,
23327,Zyzomys palatalis,"Zyzomys palatilis Kitchener, 1989 [orth. error]",Zyzomys,palatilis,"Kitchener, 1989 [orth. error]",,
6671,Diplothrix legata,"Diplothrix legatus (Thomas, 1906) [orth. error]",Diplothrix,legatus,"(Thomas, 1906) [orth. error]",,
22476921,Letheobia uluguruensis,"Typhlops uluguruensis Barbour & Loveridge, 1928",Typhlops,uluguruensis,"Barbour & Loveridge, 1928",,
188631,Hucho taimen,"Salmo taimen Pallas, 1773",Salmo,taimen,"Pallas, 1773",,
20593185,Belgrandiella adsharica,"Bythinella  adsharica  Lindholm, 1913",Bythinella ,adsharica ,"Lindholm, 1913",,
20593529,Falsipyrgula beysehirana,"Xestopyrgula  pfeiferi  ssp. beysehirana Schütt, 1965",Xestopyrgula ,pfeiferi ,,subspecies,"Schütt, 1965"
20593537,Hydrobia anatolica,"Graecoanatolica anatolica (Schütt, 1964)",Graecoanatolica,anatolica,"(Schütt, 1964)",,
20593541,Kirelia carinata,Falsipyrgula  carinata  (Radoman 1983) ,Falsipyrgula ,carinata ,(Radoman 1983) ,,
164858,Falsipyrgula barroisi,Pyrgula barroisi Dautzenberg 1894,Pyrgula,barroisi,Dautzenberg 1894,,
164847,Falsipyrgula pfeiferi,Pyrgula pfeiferi Weber 1927,Pyrgula,pfeiferi,Weber 1927,,
164847,Falsipyrgula pfeiferi,Xestopyrgula  pfeiferi  ssp. pfeiferi  (Weber 1927) ,Xestopyrgula ,pfeiferi ,,subspecies,(Weber 1927) 
164830,Graecoanatolica pamphylica,"Hydrobia pamphylica Schütt, 1964",Hydrobia,pamphylica,"Schütt, 1964",,
164880,Islamia bunarbasa,"Horatia bunarbasa Schütt, 1964",Horatia,bunarbasa,"Schütt, 1964",,
156136,Potomida littoralis,"Psilunio littoralis Cuvier, 1798",Psilunio,littoralis,"Cuvier, 1798",,
42494009,Leiopython biakensis,"Bothrochilus biakensis (Schleip, 2008)",Bothrochilus,biakensis,"(Schleip, 2008)",,
42494018,Leiopython fredparkeri,"Bothrochilus fredparkeri (Schleip, 2008)",Bothrochilus,fredparkeri,"(Schleip, 2008)",,
42494211,Simalia oenpelliensis,"Morelia oenpelliensis (Gow, 1977)",Morelia,oenpelliensis,"(Gow, 1977)",,
42494211,Simalia oenpelliensis,"Python oenpelliensis Gow, 1977",Python,oenpelliensis,"Gow, 1977",,
42566169,Aetobatus ocellatus,"Aetobatus guttatus (Shaw, 1804)",Aetobatus,guttatus,"(Shaw, 1804)",,
42566169,Aetobatus ocellatus,"Myliobatus ocellatus Kuhl, 1823",Myliobatus,ocellatus,"Kuhl, 1823",,
42566169,Aetobatus ocellatus,"Aetomylaeus  ocellatus (Kuhl, 1823)",Aetomylaeus ,ocellatus,"(Kuhl, 1823)",,
42566169,Aetobatus ocellatus,"Stoasodon ocellatus (Kuhl, 1823)",Stoasodon,ocellatus,"(Kuhl, 1823)",,
42566169,Aetobatus ocellatus,"Raja mula Forsskål, 1775",Raja,mula,"Forsskål, 1775",,
42566169,Aetobatus ocellatus,"Raja guttata Shaw, 1804",Raja,guttata,"Shaw, 1804",,
42566169,Aetobatus ocellatus,"Myliobatis  eeltenkee	 Rüppell, 1837",Myliobatis ,eeltenkee	,"Rüppell, 1837",,
42566169,Aetobatus ocellatus,"Myliobatis  macroptera McClelland, 1841",Myliobatis ,macroptera,"McClelland, 1841",,
42566169,Aetobatus ocellatus,"Raja  edentula Forster, 1844",Raja ,edentula,"Forster, 1844",,
42566169,Aetobatus ocellatus,"Goniobatis  meleagris Agassiz, 1858",Goniobatis ,meleagris,"Agassiz, 1858",,
42566169,Aetobatus ocellatus,"Myliobatis  punctatus Miklukho-Maclay & Macleay, 1886",Myliobatis ,punctatus,"Miklukho-Maclay & Macleay, 1886	",,
42566169,Aetobatus ocellatus,"Aetobatus punctatus (Miklukho-Maclay & Macleay, 1886)",Aetobatus,punctatus,"(Miklukho-Maclay & Macleay, 1886)",,
42566169,Aetobatus ocellatus,"Pteromylaeus  punctatus (Miklukho-Maclay & Macleay, 1886)",Pteromylaeus ,punctatus,"(Miklukho-Maclay & Macleay, 1886)",,
59774,Somatochlora borisi,"Corduliochlora borisi (Marinov, 2001)",Corduliochlora,borisi,"(Marinov, 2001)",,
64409,Mycteroperca fusca,"Serranus simonyi Steindachner, 1891",Serranus,simonyi,"Steindachner, 1891",,
64409,Mycteroperca fusca,"Serranus emarginatus Valenciennes, 1843",Serranus,emarginatus,"Valenciennes, 1843",,
64409,Mycteroperca fusca,"Serranus fuscus Lowe, 1838",Serranus,fuscus,"Lowe, 1838",,
21132344,Pentanemus quinquarius,"Polynemus quinquarius Linnaeus, 1758",Polynemus,quinquarius,"Linnaeus, 1758",,
18177478,Pseudupeneus prayensis,"Upeneus prayensis Cuvier, 1829",Upeneus,prayensis,"Cuvier, 1829",,
198647,Trachurus trachurus,Trachurus europaeus Gronow 1854,Trachurus,europaeus,Gronow 1854,,
198647,Trachurus trachurus,Caranx trachurus (Linnaeus 1758),Caranx,trachurus,(Linnaeus 1758),,
198647,Trachurus trachurus,Scomber trachurus Linnaeus 1758,Scomber,trachurus,Linnaeus 1758,,
198647,Trachurus trachurus,Trachurus vulgaris Fleming 1828,Trachurus,vulgaris,Fleming 1828,,
20659675,Arytropteris basalis,"Thyreonotus basalis Walker, 1869",Thyreonotus,basalis,"Walker, 1869",,
20642458,Pomatonota dregii,"Pomatonota loricatus (Pictet, 1888)",Pomatonota,loricatus,"(Pictet, 1888)",,
6494,Dermochelys coriacea,"Testudo coriacea Vandelli, 1761",Testudo,coriacea,"Vandelli, 1761",,
43672618,Rammeihippus turcicus,"Microhippus turcicus Ramme, 1939",Microhippus,turcicus,"Ramme, 1939",,
6909,Dugong dugon,"Trichecus dugon Müller, 1776",Trichecus,dugon,"Müller, 1776",,
157814,Anaglyptus luteofasciatus,"Anaglyptus  moreanus  Demelt, 1970",Anaglyptus ,moreanus ,"Demelt, 1970",,
41778,Tayassu pecari,"Sus pecari Link, 1795",Sus,pecari,"Link, 1795",,
157519,Gnorimus decempunctatus,"Aleurostictus decempunctatus (Helfer,1833)",Aleurostictus,decempunctatus,"(Helfer,1833)",,
136446,Babyrousa celebensis,"Babirussa celebensis Deninger, 1909",Babirussa,celebensis,"Deninger, 1909",,
136446,Babyrousa celebensis,"Babyrousa bolabatuensis Hoojer, 1950",Babyrousa,bolabatuensis,"Hoojer, 1950",,
136446,Babyrousa celebensis,"Babyrousa merkusi De Beaufort, 1964 [nom. nud.]",Babyrousa,merkusi,"De Beaufort, 1964 [nom. nud.]",,
136446,Babyrousa celebensis,"Babyrousa babyrussa ssp. merkusi De Beaufort, 1964 [nom. nud.]",Babyrousa,babyrussa,,subspecies,"De Beaufort, 1964 [nom. nud.]"
136446,Babyrousa celebensis,"Babyrousa babyrussa ssp. celebensis (Deninger, 1909)",Babyrousa,babyrussa,,subspecies,"(Deninger, 1909)"
136472,Babyrousa togeanensis,"Babirussa babyrussa ssp. togeanensis Sody, 1949",Babirussa,babyrussa,,subspecies,"Sody, 1949"
136472,Babyrousa togeanensis,"Babyrousa babyrussa ssp. togeanensis (Sody, 1949)",Babyrousa,babyrussa,,subspecies,"(Sody, 1949)"
